"Advocate.thangapandian, M.","Tamil Nadu",Virudhunagar,1502,0.14,Independent,,,,,,
"Dr.dhanushkodi, M.","Tamil Nadu",Virudhunagar,3118,0.29,Independent,53,"Post Graduate",4794245,290000,"",Engineer
"Thiagarajan, P.i.d.","Tamil Nadu",Virudhunagar,853,0.08,Independent,73,"10th Pass",1453770,0,"",Accountant
"Paramasiva Iyyappan, S.","Tamil Nadu",Virudhunagar,107615,10.01,Independent,,,,,,
"Palanichamy Kudumbar, P.","Tamil Nadu",Virudhunagar,1065,0.1,Independent,,,,,,
"Backiyaraj, K.","Tamil Nadu",Virudhunagar,825,0.08,Independent,49,"5th Pass",293000,0,"",Agriculture
"Balachandar, N.","Tamil Nadu",Virudhunagar,1814,0.17,Independent,33,"8th Pass",280000,0,"",Painter
"Vallinayagam, N.","Tamil Nadu",Virudhunagar,2311,0.22,Independent,37,Graduate,5920000,380000,"",Business
Nota,"Tamil Nadu",Virudhunagar,17292,1.61,"None of the Above",,,,,,
"Anant Geete",Maharashtra,Raigad,455530,44.42,Shivsena,67,"10th Pass",54422110,21341268,"","Proprietary Consultancy"
"Tatkare Sunil Dattatray",Maharashtra,Raigad,486968,47.49,"Nationalist Congress Party",64,Others,127487277,3221073,"",Agriculture
"Milind B. Salvi",Maharashtra,Raigad,6356,0.62,"Bahujan Samaj Party",61,"8th Pass",3960000,0,420|365|34,"Retired & Farmer"
"Gajendra Parshuram Turbadkar",Maharashtra,Raigad,2192,0.21,"Kranti Kari Jai Hind Sena",50,"12th Pass",91698,100000,"","Private Job In Sadguru Agency, post-Security guard"
"Nathuram Hate",Maharashtra,Raigad,1441,0.14,"Bahujan Mukti Party",58,"10th Pass",9146178,840000,"",Nil
"Prakash Sakharam Kalke",Maharashtra,Raigad,823,0.08,"Bhartiya Kisan Party",34,"Post Graduate",3785816,0,"","Dentist Private Practice"
"Suman Bhaskar Koli",Maharashtra,Raigad,23196,2.26,"Vanchit Bahujan Aaghadi",61,"5th Pass",11042707,519330,"","House Wife"
"Sandip Pandurang Parte",Maharashtra,Raigad,1482,0.14,"Bahujan Maha Party",,,,,,
"Raska Soren",Jharkhand,Dumka,5135,0.5,Independent,68,"8th Pass",1835000,0,"",Agriculture
"Ghag Sanjay Arjun",Maharashtra,Raigad,1417,0.14,Independent,47,"10th Pass",21864480,3550000,420|406|417|418|109|34,"Agriculture  And Brick  Production"
"Madhukar Mahadev Khamkar",Maharashtra,Raigad,1049,0.1,Independent,42,"10th Pass",1938900,0,"","Driver (Job)"
"Munafar Jainubhidin Choudhary",Maharashtra,Raigad,1215,0.12,Independent,44,"5th Pass",1095000,500000,"",Business
"Yogesh Kadam",Maharashtra,Raigad,1476,0.14,Independent,29,"12th Pass",36900,0,"","Unemployed (No Business)"
"Sunil Pandurang Tatkare",Maharashtra,Raigad,4126,0.4,Independent,43,"8th Pass",100909,0,"",Agriculture
"Sunil Sakharam Tatkare",Maharashtra,Raigad,9752,0.95,Independent,43,"8th Pass",1032988,266000,"","Water purifier Machine Repairs And Servicing"
"Subhash Janardan Patil",Maharashtra,Raigad,12265,1.2,Independent,50,"10th Pass",2862500,0,"",Agriculture
Nota,Maharashtra,Raigad,11490,1.12,"None of the Above",,,,,,
"Imran Mustafa Khan",Maharashtra,"Mumbai North Central",4195,0.47,"Bahujan Samaj Party",39,Graduate,26622008,5644317,"",Business
"Dutt Priya Sunil",Maharashtra,"Mumbai North Central",356667,39.55,"Indian National Congress",52,Graduate,962096603,37847936,"","Social Worker, Investor, Business"
"Poonam Mahajan",Maharashtra,"Mumbai North Central",486672,53.97,"Bharatiya Janata Party",38,Others,22242513,0,"",Politician
"Abdur Rehman Anjaria",Maharashtra,"Mumbai North Central",33703,3.74,"Vanchit Bahujan Aaghadi",46,Doctorate,1000402,1709730,"",Business
"Kurban Shahadat Hussain",Maharashtra,"Mumbai North Central",613,0.07,"Rashtriya Ulama Council",,,,,,
"Adv. Feroz A. Shaikh",Maharashtra,"Mumbai North Central",411,0.05,"Jan Adhikar Party",46,"Post Graduate",9878738,236327,"",Advocate
"Milind (anna) Kamble",Maharashtra,"Mumbai North Central",488,0.05,"Bharat Jan Aadhar Party",35,Graduate,2892431,474321,"","Transport Business"
"Mehedi Iqbal Hasan Sayyed",Maharashtra,"Mumbai North Central",261,0.03,"Ambedkar National Congress",33,"8th Pass",531200,0,"","Signage Fabrication Freelane"
"Mohammad Mehmood Syed Shah",Maharashtra,"Mumbai North Central",722,0.08,"All India Minorities Front",47,"12th Pass",1150550,200000,"","Business ( Hajumrah Tour And Travels)"
"Mohammad Mobin Shaikh (azmi)",Maharashtra,"Mumbai North Central",671,0.07,"Peace Party",44,"10th Pass",1398900,0,"",Business
"Rajesh Nandlal Bhavsar",Maharashtra,"Mumbai North Central",284,0.03,"Bhartiya Manavadhikaar Federal Party",52,"12th Pass",69417,0,354|452|506|325|371|323|504|34|448|341|352|143|147|149|427,"SOCIAL WORKER"
"Akshay Kacharu Sanap",Maharashtra,"Mumbai North Central",454,0.05,Independent,27,"12th Pass",171000,100000,"","Trainer in Fitness Center"
"Ankush Ramchandra Karande",Maharashtra,"Mumbai North Central",535,0.06,Independent,60,"5th Pass",5182791,1100000,"","Best Project (Retired Officer / Worker)"
"Joy Nagesh Bhosle",Maharashtra,"Mumbai North Central",942,0.1,Independent,49,"12th Pass",8761000,800000,"","""Producer, Property Consultant"
"Nooruddin Aftab Azimuddin Sayyed",Maharashtra,"Mumbai North Central",858,0.1,Independent,48,"8th Pass",899830,260300,354|325|420,"Partnership Business"
"Mohd. Yahiya Siddique",Maharashtra,"Mumbai North Central",1073,0.12,Independent,36,"5th Pass",37364,0,"","Sales of Readymade Cloths on Footpath"
"Adv. Vansh Bahadur Sabhajeet Yadav",Maharashtra,"Mumbai North Central",497,0.06,Independent,,,,,,
"Sunder Baburao Padmukh",Maharashtra,"Mumbai North Central",989,0.11,Independent,49,"Graduate Professional",635500,0,"","Tea Sale"
"Sneha (sagar) Nivrutti Kale",Maharashtra,"Mumbai North Central",759,0.08,Independent,27,Graduate,1500,0,"",NIL
"Harshvardhan Ramsuresh Pandey",Maharashtra,"Mumbai North Central",321,0.04,Independent,29,Graduate,8511000,5429000,"",Housewife
Nota,Maharashtra,"Mumbai North Central",10669,1.18,"None of the Above",,,,,,
"Kanumuru Bapiraju","Andhra Pradesh",Narsapuram,13810,1.18,"Indian National Congress",71,"10th Pass",143319558,0,143|291|341|188,Agriculture
"Kanumuru Raghu Rama Krishna Raju","Andhra Pradesh",Narsapuram,447594,38.11,"Yuvajana Sramika Rythu Congress Party",57,"Post Graduate",3259405378,1014467354,420|406|120B,Business
"Pydikondala Manikyala Rao","Andhra Pradesh",Narsapuram,12378,1.05,"Bharatiya Janata Party",58,"12th Pass",22392505,1242976,188,"M.L.A. Andhra Pradesh"
"V.v. Siva Rama Raju (kalavapudi Siva)","Andhra Pradesh",Narsapuram,415685,35.39,"Telugu Desam",48,Graduate,60940339,0,324|34,"Member of Legislative Assembly"
"Yella Venu Gopal Rao","Andhra Pradesh",Narsapuram,4270,0.36,"Nava Samaj Party",63,"Post Graduate",1000000,100000,"",Advocate
"Ganji Purnima","Andhra Pradesh",Narsapuram,867,0.07,"Republican Party of India (A)",35,Graduate,99000,0,"","House Wife"
"Avinash Vasant Patil",Maharashtra,Raigad,4689,0.46,Independent,53,"5th Pass",4000,0,"","Self Business Agriculture sell purchase business"
"G S Raju","Andhra Pradesh",Narsapuram,3462,0.29,"Samajwadi Party",51,"10th Pass",1700000,0,"","Social Worker"
"Dasari Krishna Murthy","Andhra Pradesh",Narsapuram,1600,0.14,"India Praja Bandhu Party",32,"10th Pass",703000,153000,"","Self Employment, Musician"
"Nallam Surya Chandra Rao","Andhra Pradesh",Narsapuram,2203,0.19,"Pyramid Party of India",59,Graduate,20935000,898000,"",Agriculture
"Nagababu Konidela","Andhra Pradesh",Narsapuram,250289,21.31,"Janasena Party",58,"Graduate Professional",367820773,27049798,"","movie artist"
K.a.paul,"Andhra Pradesh",Narsapuram,3037,0.26,"Praja Shanthi Party",55,"12th Pass",78000,207016,379|404|201|307|302|120B|109|34|116,Humanitaraian
"Gottumukkala Shivaji","Andhra Pradesh",Narsapuram,1273,0.11,Independent,48,"Post Graduate",8084000,0,"",Former
"Nalli Rajesh","Andhra Pradesh",Narsapuram,2648,0.23,Independent,36,"10th Pass",3239775,2362420,506|153A|332|341|149|143|447|323|352|448|353|34|283,"social worker"
"Medapati Varahala Reddy","Andhra Pradesh",Narsapuram,2677,0.23,Independent,44,"10th Pass",26680000,1300000,"",Cultivation
Nota,"Andhra Pradesh",Narsapuram,12066,1.03,"None of the Above",,,,,,
"Patel Manharbhai Nagjibhai (vasani)",Gujarat,Bhavnagar,331754,31.86,"Indian National Congress",50,"10th Pass",75961835,5595198,"","Swami Baba Agropack Pvt Ltd (Director)"
"Dr.bharatiben Dhirubhai Shiyal",Gujarat,Bhavnagar,661273,63.51,"Bharatiya Janata Party",55,"Graduate Professional",17753161,3689036,"","Medical Consultant"
"Vijaykumar Ramabhai Makadiya",Gujarat,Bhavnagar,6941,0.67,"Bahujan Samaj Party",33,"Post Graduate",50000,0,"",Labour
"Dhapa Dharamshibhai Ramjibhai",Gujarat,Bhavnagar,7836,0.75,"Vyavastha Parivartan Party",45,"10th Pass",3060000,177000,395|436|450,"Grocery Store"
"Ramdevsinh Bharatsinh Zala",Gujarat,Bhavnagar,2509,0.24,"Jan Sangharsh Virat Party",32,"12th Pass",2220000,0,"","Trasnport Business"
"Sondharva Bharatbhai Kanjibhai",Gujarat,Bhavnagar,1363,0.13,"Sardar Vallabhbhai Patel Party",40,"8th Pass",1750000,150000,"",Agriculture
"Chauhan Ajaykumar Ramratansinh (amit Chauhan)",Gujarat,Bhavnagar,1561,0.15,Independent,42,"12th Pass",3646057,0,332|504,"Union Labour"
"Champaben Zaverbhai Chauhan",Gujarat,Bhavnagar,1828,0.18,Independent,59,"Post Graduate",3771365,0,"","Retired Teacher"
"Sitapara Sagarbhai Bhurabhai",Gujarat,Bhavnagar,3775,0.36,Independent,41,Literate,705104,0,"","Diamond Grainding Labour Work"
"Hareshbhai Babubhai Vegad (harabhai)",Gujarat,Bhavnagar,6056,0.58,Independent,35,Literate,7415000,3700000,332|114|186|427|323|504,Transport
Nota,Gujarat,Bhavnagar,16383,1.57,"None of the Above",,,,,,
R.anbuchezhian,"Tamil Nadu",Thiruvallur,15187,1.08,"Bahujan Samaj Party",48,"12th Pass",5200000,0,"",Business
Dr.p.venugopal,"Tamil Nadu",Thiruvallur,410337,29.14,"All India Anna Dravida Munnetra Kazhagam",66,"Graduate Professional",22771385,1249867,"","Doctor - Member of Parliment"
Dr.k.jayakumar,"Tamil Nadu",Thiruvallur,767292,54.49,"Indian National Congress",69,Doctorate,24583769,0,"",Agriculture
C.kalanithi,"Tamil Nadu",Thiruvallur,4162,0.3,"Anti Corruption Dynamic Party",39,Graduate,319000,150000,"","CAD Technician"
"D.ravi Pariyanar","Tamil Nadu",Thiruvallur,1760,0.12,"Republican Party of India (A)",43,"10th Pass",145000,0,"","Real Estate"
Logarangan.m,"Tamil Nadu",Thiruvallur,73731,5.24,"Makkal Needhi Maiam",35,"Post Graduate",19730000,0,"","Doctor & Social Activist"
M.vetriselvi,"Tamil Nadu",Thiruvallur,65416,4.65,"Naam Tamilar Katchi",42,"Graduate Professional",310000,0,"","Home Maker"
G.arulraj,"Tamil Nadu",Thiruvallur,872,0.06,Independent,32,"Post Graduate",1817032,0,"",Agriculture
D.anandaraj,"Tamil Nadu",Thiruvallur,789,0.06,Independent,34,"12th Pass",17055961,1700000,"",Agriculture
K.kamalanathan,"Tamil Nadu",Thiruvallur,705,0.05,Independent,38,"Not Given",5302800,0,"",Farmer
V.gunasekaran,"Tamil Nadu",Thiruvallur,908,0.06,Independent,65,"8th Pass",429210,0,"","Self Employee"
K.chandrasekar,"Tamil Nadu",Thiruvallur,762,0.05,Independent,38,"Graduate Professional",844000,0,"",Advocate
S.sargunam,"Tamil Nadu",Thiruvallur,723,0.05,Independent,42,"Graduate Professional",619500,0,"",Agriculture
C.bharath,"Tamil Nadu",Thiruvallur,1977,0.14,Independent,26,"Graduate Professional",711047,0,"",Business
A.manikandan,"Tamil Nadu",Thiruvallur,3126,0.22,Independent,32,"12th Pass",332400,53000,"","Yazlini Enterprises Owner"
Murugesan,"Tamil Nadu",Thiruvallur,3185,0.23,Independent,53,"8th Pass",1220000,0,"",NIL
Pon.raja,"Tamil Nadu",Thiruvallur,33944,2.41,Independent,43,"Graduate Professional",74387951,11197323,"",Agriculture
N.vikraman,"Tamil Nadu",Thiruvallur,1942,0.14,Independent,35,"Post Graduate",25500,0,"","Engineering Research Education - full time"
"Vijaya .r.","Tamil Nadu",Thiruvallur,2368,0.17,Independent,60,Illiterate,371570,0,"","Small Business"
G.george,"Tamil Nadu",Thiruvallur,728,0.05,Independent,55,Graduate,44000,0,"","Social Worker"
Nota,"Tamil Nadu",Thiruvallur,18275,1.3,"None of the Above",,,,,,
"Praveen Kumar Nishad","Uttar Pradesh","Sant Kabir Nagar",467543,43.97,"Bharatiya Janata Party",30,"Graduate Professional",4300614,2326248,"",Agriculture
"Bhal Chandra Yadav","Uttar Pradesh","Sant Kabir Nagar",128506,12.08,"Indian National Congress",60,Graduate,15341651,10069345,188|143|341|427|186|353,"Agriculture/ Animal Husbandry"
"Bheeshma Shankar","Uttar Pradesh","Sant Kabir Nagar",431794,40.61,"Bahujan Samaj Party",54,"12th Pass",142535633,0,"","Agriculture & Business"
"Akhilesh Kumar","Uttar Pradesh","Sant Kabir Nagar",8025,0.75,"Moulik Adhikar Party",46,Graduate,4301046,709201,"",Business
"Anand Kumar Gautam","Uttar Pradesh","Sant Kabir Nagar",3987,0.37,"Bahujan Mukti Party",29,Graduate,81000,0,"",Agriculture
"Rajendra Yadav","Uttar Pradesh","Sant Kabir Nagar",6932,0.65,Independent,57,"Post Graduate",35138400,0,"","Retired Army Officer"
Lotan,"Uttar Pradesh","Sant Kabir Nagar",3972,0.37,Independent,57,Graduate,1201000,0,"",Agriculture
Nota,"Uttar Pradesh","Sant Kabir Nagar",12631,1.19,"None of the Above",,,,,,
"Adhalrao Shivaji Dattatrey",Maharashtra,Shirur,577347,44.65,Shivsena,64,Others,290165511,49898166,391|153A|505|307|324|506|332|333|143|188|504|147|341|34|323|353|149|153|500|148|337|197|151|117|152|120B|177|182|203,"Business, Farmer And Social Work"
"Dr. Amol Ramsing Kolhe",Maharashtra,Shirur,635830,49.17,"Nationalist Congress Party",38,"Graduate Professional",43351521,1488116,"",Business
"Kagadi Jamirkhan Afjal",Maharashtra,Shirur,7247,0.56,"Bahujan Samaj Party",44,Graduate,42840000,5700000,406|295A|192|468|477A|511|409|420|153A|109|470|471|120B|34|465|167|168|185|464,"Farming/ Poultry"
"Ovhal Rahul",Maharashtra,Shirur,38070,2.94,"Vanchit Bahujan Aaghadi",36,"8th Pass",1199794,60000,420|467|468,Business
"Ghare Mohan Damodar",Maharashtra,Shirur,997,0.08,"Baliraja Party",52,"8th Pass",13986000,4000000,"",Farming
"Nitin Murlidhar Kuchekar",Maharashtra,Shirur,607,0.05,"Bharat Prabhat Party",36,Graduate,11500,9770000,"",Business
"Shashikant Rajaram Desai",Maharashtra,Shirur,1881,0.15,Independent,48,"12th Pass",6326504,0,"",Business
"Somnath Hiraman Mali",Maharashtra,Shirur,743,0.06,"Bahujan Republican  Socialist Party",47,"8th Pass",56300,75000,506|143|147|149|145|153|186|188|353|504|507,"Labour Business"
"Sanjay Baba Bansode",Maharashtra,Shirur,615,0.05,"BhartiyaBahujanKranti Dal",42,"8th Pass",15361250,170000,"",Agriculture
"Sanjay Laxman Padwal",Maharashtra,Shirur,630,0.05,"Bhartiya Navjawan Sena (Paksha)",50,"10th Pass",225000,0,"",Nil
"Prof.shrikant Nivrutti Chabukswar Sir",Maharashtra,Shirur,1243,0.1,"Bahujan Mukti Party",53,"Post Graduate",11043568,940000,"","Private Tution"
"Ansari Samshad Anwar",Maharashtra,Shirur,828,0.06,Independent,30,"12th Pass",4436000,5600000,"",Business
"Ashtul Vikas Rajaram",Maharashtra,Shirur,786,0.06,Independent,41,"8th Pass",23000,0,"",Nil
"Gangadhar Nathu Yadav",Maharashtra,Shirur,955,0.07,Independent,43,"Post Graduate",2188000,1200000,"","L.I.C. Agent"
"Ghadge Balasaheb Jaysing",Maharashtra,Shirur,2749,0.21,Independent,59,"10th Pass",13185000,615000,457|147|149|353,Agriculture
"Chhaya Prabhakar Solanke",Maharashtra,Shirur,4930,0.38,Independent,29,Graduate,7822405,1000000,"","House Wife"
"Bhausaheb Ramchandra Adagale",Maharashtra,Shirur,4397,0.34,Independent,59,"10th Pass",10549500,35000,"","Journalist Business"
"Waheeda Shainur Shaikh",Maharashtra,Shirur,3837,0.3,Independent,38,"10th Pass",205000,0,"","Clothes Business"
"Vinod Vasant Chandgude",Maharashtra,Shirur,902,0.07,Independent,34,"Post Graduate",4485000,1300000,325|504,Business
"Shahid Farukh Shaikh",Maharashtra,Shirur,566,0.04,Independent,38,"5th Pass",290000,0,"","Social Work"
"Shivajirao Uttamrao Pawar",Maharashtra,Shirur,673,0.05,Independent,31,"12th Pass",4773000,2355000,"",Business
"Shaikh Raisa",Maharashtra,Shirur,556,0.04,"Bhartiya Kisan Party",45,"Post Graduate",5190000,3650000,"","Proprietor, Private Gas Cylinder Supply"
"Sonalitai Thorat",Maharashtra,Shirur,677,0.05,Independent,35,"8th Pass",3300690,9200,"",Housewife
Nota,Maharashtra,Shirur,6051,0.47,"None of the Above",,,,,,
"Bhupinder Singh Hooda",Haryana,Sonipat,422800,37.43,"Indian National Congress",72,"Graduate Professional",155261986,1440000,420|467|468|201|409|120B|471|204,"Agriculture, Advocate & Politician"
"Ramesh Chander Kaushik",Haryana,Sonipat,587664,52.03,"Bharatiya Janata Party",62,"Graduate Professional",235859266,0,"",Advocate
"Surender Kumar Chhikara",Haryana,Sonipat,9149,0.81,"Indian National Lok Dal",49,"12th Pass",406648321,164547432,"","Minig Business"
"Kusum Parashar",Haryana,Sonipat,605,0.05,"Mahila & Yuva Shakti Party",41,"Post Graduate",5156791,458635,"","Depend on Husband"
"Digvijay Singh Chautala",Haryana,Sonipat,51162,4.53,"Jannayak Janta Party",28,"12th Pass",531839302,113658582,295A,Agricuture
"Sant Dharamveer Chotiwala",Haryana,Sonipat,357,0.03,"Bahujan Maha Party",47,"Graduate Professional",40440000,180000,"","Advocate, Agriculture"
"Comrade Balbeer Singh",Haryana,Sonipat,871,0.08,"SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST)",60,"10th Pass",1994243,0,"","Social Worker"
Manish,Haryana,Sonipat,309,0.03,"Aapki Apni Party (Peoples)",29,"12th Pass",88000,100000,"","Self Employee"
Mahaveer,Haryana,Sonipat,509,0.05,"Rashtriya Mazdoor Ekta Party",56,"8th Pass",332000,0,"",Pension
Mohan,Haryana,Sonipat,392,0.03,"All India Forward Bloc",51,"12th Pass",8702000,0,324|506|323|285|34,"Shop Rent"
"Raj Bala Saini",Haryana,Sonipat,35046,3.1,"Loktanter Suraksha Party",44,"Post Graduate",38202783,1495000,"","House Wife"
"Rajesh Sharma",Haryana,Sonipat,430,0.04,"Pragatishil Samajwadi Party (Lohia)",39,Graduate,7005038,0,"","Public Singer"
Ramdiya,Haryana,Sonipat,1709,0.15,"Samajik Nyaya Party",76,"8th Pass",1189642,0,"","Social Worker"
"Sukhmandar Singh Kharb",Haryana,Sonipat,535,0.05,"Rashtriya Jatigat Aarakshan Virodhi Party",31,"10th Pass",3528000,0,"",Agriculture
"Sudhir Kumar",Haryana,Sonipat,1589,0.14,"Bharat Prabhat Party",42,Graduate,114200,42000,"",Farming
"Anil Kumar",Haryana,Sonipat,1975,0.17,Independent,40,"Post Graduate",55425964,5942352,"",Advocate
Ashwani,Haryana,Sonipat,1544,0.14,Independent,35,"Post Graduate",1700,0,"",Unemployed
"Karan Singh",Haryana,Sonipat,1162,0.1,Independent,39,"12th Pass",756000,0,"","Private Typist"
"Dr. Jagbir Singh",Haryana,Sonipat,383,0.03,Independent,64,"Graduate Professional",11397000,4360000,"","Dy C.M.O Retd."
"Jai Prakash",Haryana,Sonipat,196,0.02,Independent,54,"8th Pass",7455000,224773,"","Labour and Agriculture"
Dharambir,Haryana,Sonipat,500,0.04,Independent,39,"12th Pass",921000,0,"","Self Employed"
"Pardeep Chahal",Haryana,Sonipat,128,0.01,Independent,32,"12th Pass",5353000,0,"",Farmer
Bijender,Haryana,Sonipat,236,0.02,Independent,54,"Post Graduate",33752838,373590,"","Pvt. School"
"Bijender Kumar",Haryana,Sonipat,256,0.02,Independent,40,"10th Pass",5446000,0,"",Business
"Master Ramesh Khatri Lambardar",Haryana,Sonipat,1701,0.15,Independent,58,"Graduate Professional",45031000,65000,506|294|323|341,"Teacher in Shambhu Dayal Modern School, Sonipat, Agriculturist"
"Ravinder Kumar",Haryana,Sonipat,290,0.03,Independent,37,Graduate,334313,80000,"",Labour
"Shiyanand Tyagi",Haryana,Sonipat,259,0.02,Independent,55,"Graduate Professional",83135000,650000,"","Property & Industrial Consultancy"
"Satinder Rathi",Haryana,Sonipat,385,0.03,Independent,52,Graduate,22239323,10375000,"",Business
"Satish Raj Deswal",Haryana,Sonipat,4926,0.44,Independent,50,Graduate,51201747,131426,"","Social Service"
Nota,Haryana,Sonipat,2464,0.22,"None of the Above",,,,,,
"Gurugubilli Rambabu","Andhra Pradesh",Narsapuram,582,0.05,"Marxist Communist Party of India (United)",52,"5th Pass",30000,0,"","Koulu Raithu"
"Thomas Chazhikadan",Kerala,Kottayam,421046,46.25,"Kerala Congress  (M)",66,"Graduate Professional",26027478,495778,"","Chartered Accountant"
"V.n. Vasavan",Kerala,Kottayam,314787,34.58,"Communist Party of India  (Marxist)",64,"10th Pass",7361071,637399,"","Social Worker"
"Adv. P.c Thomas",Kerala,Kottayam,155135,17.04,"Kerala Congress",68,"Graduate Professional",27643705,4680225,283|143|147|149|279,Advocate
"E.v. Prakash",Kerala,Kottayam,2216,0.24,"SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST)",39,"10th Pass",588200,45000,143|145|147|283|149|188,"Un Employed"
"Ignatious Illimoottil",Kerala,Kottayam,1065,0.12,Independent,63,"8th Pass",16000,175000,"","Self Employment"
"Thomas J. Nidhiry",Kerala,Kottayam,1496,0.16,Independent,65,"Post Graduate",6046650,0,"","Social Worker"
Nota,Kerala,Kottayam,7191,0.79,"None of the Above",,,,,,
"Ahmed Ali Khan","Andhra Pradesh",Kurnool,36258,3.07,"Indian National Congress",42,"12th Pass",158831414,0,"",Business
"Kotla Jaya Surya Prakash Reddy","Andhra Pradesh",Kurnool,453665,38.38,"Telugu Desam",67,Graduate,174762674,1450000,"","Former MP & Agricultural"
"Dr. Parthasarathi Valmiki","Andhra Pradesh",Kurnool,24330,2.06,"Bharatiya Janata Party",48,"Post Graduate",297510890,62328052,"","Doctor, Managing Director- Partha Dental Care India Pvt Ltd"
"K. Prabhakara Reddy","Andhra Pradesh",Kurnool,18919,1.6,"Communist Party of India  (Marxist)",58,"Graduate Professional",1659077,85000,506|34|147|148|353,"Social Worker"
"Ayushman Doctor Sanjeev Kumar","Andhra Pradesh",Kurnool,602554,50.98,"Yuvajana Sramika Rythu Congress Party",52,"Post Graduate",325914387,62071350,"",Doctor
"Abdul Waris","Andhra Pradesh",Kurnool,7265,0.61,"SOCIAL DEMOCRATIC PARTY OF INDIA",58,"8th Pass",5110000,0,153A|143|188|153|149|34|341,Business
"Kasula Rajasekhar","Andhra Pradesh",Kurnool,1226,0.1,"Pyramid Party of India",46,"10th Pass",4650560,1808144,"",Business
"Dandu Seshu Yadav","Andhra Pradesh",Kurnool,3266,0.28,"Samajwadi Party",39,"Graduate Professional",1950000,0,"",Advocate
"M. Naganna","Andhra Pradesh",Kurnool,1285,0.11,"SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST)",66,Illiterate,444500,15000,188|34|341,"Social Service"
"S.md. Shafath","Andhra Pradesh",Kurnool,1221,0.1,"Rayalaseema Rashtra Samithi",30,"Graduate Professional",5000000,0,"",Advocate
"G Sanjeeva Kumar","Andhra Pradesh",Kurnool,2097,0.18,"Samajwadi Forward Bloc",38,"10th Pass",160000,0,"","AUTO DRIVER"
"Hatcholi Thomas","Andhra Pradesh",Kurnool,1496,0.13,Independent,47,"10th Pass",2752615,238020,"",Business
"Devarapogu Maddilety","Andhra Pradesh",Kurnool,1697,0.14,Independent,45,"10th Pass",523616,0,506|143|341|188|34,"Social Service And Pvt. Electrician"
"Balija. Shiva Kumar","Andhra Pradesh",Kurnool,2741,0.23,Independent,40,"10th Pass",5237200,627000,"",Business
"T. Beechupally","Andhra Pradesh",Kurnool,9771,0.83,Independent,26,Graduate,192000,0,"","Social Service, Auto Driving"
"P.v. Srihari","Andhra Pradesh",Kurnool,6551,0.55,Independent,51,Doctorate,25865207,5975759,"","Engineer Bengaluru"
Nota,"Andhra Pradesh",Kurnool,7669,0.65,"None of the Above",,,,,,
"Adv. Basheer Alady",Kerala,Kasaragod,1910,0.17,"Bahujan Samaj Party",45,"Post Graduate",1438476,0,"",ADVOCATE
"Ravisha Thanthri Kuntar",Kerala,Kasaragod,176049,16.0,"Bharatiya Janata Party",52,"10th Pass",6843278,1901899,153A,Agriculture
"Rajmohan Unnithan",Kerala,Kasaragod,474961,43.18,"Indian National Congress",65,Graduate,21570257,862257,500,"SOCIAL WORKER"
"K. P. Sathishchandran",Kerala,Kasaragod,434523,39.5,"Communist Party of India  (Marxist)",61,Graduate,6481669,1015342,143|283|149|147|145|290|188,"Social-Political Activist"
"Govindan B Alinthazhe",Kerala,Kasaragod,2670,0.24,Independent,41,Literate,17000,0,"",Nil
"Narendra Kumar. K",Kerala,Kasaragod,1054,0.1,Independent,42,"Graduate Professional",3123000,380000,506|448,Business
"Ranadivan. R. K",Kerala,Kasaragod,1478,0.13,Independent,28,"12th Pass",153228,67598,"",Coolie
"Rameshan Bandadka",Kerala,Kasaragod,1711,0.16,Independent,29,"10th Pass",64132,0,"","Social Service"
Saji,Kerala,Kasaragod,1278,0.12,Independent,47,"8th Pass",1727000,30000,"",Cooli
Nota,Kerala,Kasaragod,4417,0.4,"None of the Above",,,,,,
"Dinesh Pratap Singh","Uttar Pradesh","Rae Bareli",367740,38.36,"Bharatiya Janata Party",51,Graduate,29676192,972748,506|341|283|188|147|148|323|504|143|145,"Agriculture & MLA & Other Business"
"Sonia Gandhi","Uttar Pradesh","Rae Bareli",534918,55.8,"Indian National Congress",72,Others,118263916,0,406|420|403|120B,"Member of Parliament"
"Ashok Pratap Maurya","Uttar Pradesh","Rae Bareli",9459,0.99,"Aajad Bharat Party (Democratic)",53,"Post Graduate",4355882,290000,506|436|452|504|427|147|323,"Agriculture and Advocate"
"Kiran Chaudhary","Uttar Pradesh","Rae Bareli",2651,0.28,"Bahujan Mukti Party",42,Graduate,2421740,2498227,"","House Wife"
"Ram Narayan","Uttar Pradesh","Rae Bareli",1728,0.18,"Voters Party  International",56,Graduate,7795000,200000,"",Agriculture
"Ram Singh Yadav","Uttar Pradesh","Rae Bareli",2305,0.24,"Pragatishil Samajwadi Party (Lohia)",46,Graduate,5332004,1494584,"","Agriculture,Animal Husbandry"
"Rameshvar Lodhi","Uttar Pradesh","Rae Bareli",2119,0.22,"Sabka Dal United",40,"8th Pass",1434563,0,"",Agriculture
"Suneel Kumar","Uttar Pradesh","Rae Bareli",1771,0.18,"Peace Party",33,"Post Graduate",1570600,0,"",Business
"Hori Lal","Uttar Pradesh","Rae Bareli",3296,0.34,"Pragatisheel Samaj Party",61,"Graduate Professional",1078500,150000,"",Agriculture
